 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-O ,Ti-Ti,Ti-O ,O-O  
  32.03000 ,     0.162366793497267E-01 ,     0.442376867903672E-02 ,    -0.873044027272984E-03 ,    -0.249034417147782E-01 ,     0.298702839915906E-01 ,    -0.240202868726228E-02 , 
  32.04000 ,     0.154075774514827E-01 ,     0.508493249232032E-02 ,    -0.196501465945512E-02 ,    -0.285859726055730E-01 ,     0.277241373882628E-01 ,    -0.153794983192154E-02 , 
  32.05000 ,     0.152883037220881E-01 ,     0.573056595358530E-02 ,    -0.219983766277207E-02 ,    -0.296616584908954E-01 ,     0.248292735052759E-01 ,    -0.158776346251844E-03 , 
  32.06000 ,     0.156477296108860E-01 ,     0.645621928284303E-02 ,    -0.147502827935895E-02 ,    -0.281934077495873E-01 ,     0.219776310145713E-01 ,     0.135365603498571E-02 , 
  32.07000 ,     0.161731867189000E-01 ,     0.734728677959256E-02 ,     0.116822856377407E-03 ,    -0.243119093765157E-01 ,     0.198917349019685E-01 ,     0.262313473367751E-02 , 
  32.08000 ,     0.165203171980995E-01 ,     0.844846360469591E-02 ,     0.230471822166945E-02 ,    -0.182066331530440E-01 ,     0.190512013187395E-01 ,     0.335905583030062E-02 , 
  32.09000 ,     0.163656326420266E-01 ,     0.973843825900942E-02 ,     0.469452389959659E-02 ,    -0.101545157448149E-01 ,     0.195818992787097E-01 ,     0.341215728075752E-02 , 
  32.10000 ,     0.154560900410591E-01 ,     0.111165342905983E-01 ,     0.685088046398928E-02 ,    -0.567557644783382E-03 ,     0.212338105117211E-01 ,     0.279538897083779E-02 , 
  32.11000 ,     0.136502499959926E-01 ,     0.124061226284754E-01 ,     0.838771679270380E-02 ,     0.996763676320584E-02 ,     0.234520135252304E-01 ,     0.166767702942811E-02 , 
  32.12000 ,     0.109460141104658E-01 ,     0.133764903072586E-01 ,     0.904738568393305E-02 ,     0.206846816857320E-01 ,     0.255226537482689E-01 ,     0.286764528915217E-03 , 
  32.13000 ,     0.749075227654772E-02 ,     0.137810066412082E-01 ,     0.875109096769891E-02 ,     0.306836052691676E-01 ,     0.267576829381435E-01 ,    -0.105612665815652E-02 , 
  32.14000 ,     0.357107374214713E-02 ,     0.134056160048247E-01 ,     0.760989833085672E-02 ,     0.390301394813182E-01 ,     0.266728997689499E-01 ,    -0.210377355080304E-02 , 
  32.15000 ,    -0.418289724455265E-03 ,     0.121187241755487E-01 ,     0.589465484910360E-02 ,     0.448928739265762E-01 ,     0.251156052928502E-01 ,    -0.268709342238625E-02 , 
  32.16000 ,    -0.402412277887511E-02 ,     0.991215880173498E-02 ,     0.397245766712429E-02 ,     0.476892760326884E-01 ,     0.223105429678280E-01 ,    -0.275456540864042E-02 , 
  32.17000 ,    -0.679731521078941E-02 ,     0.692354214088133E-02 ,     0.222472607089878E-02 ,     0.472050602912028E-01 ,     0.188127147405723E-01 ,    -0.237203821000158E-02 , 
  32.18000 ,    -0.835993139985497E-02 ,     0.343319470594438E-02 ,     0.965725455744985E-03 ,     0.436542895122986E-01 ,     0.153783235275441E-01 ,    -0.169527876909670E-02 , 
  32.19000 ,    -0.846643325560012E-02 ,    -0.166779466540988E-03 ,     0.379725043349487E-03 ,     0.376595839467442E-01 ,     0.127850066889321E-01 ,    -0.923888320494327E-03 , 
  32.20000 ,    -0.704855034534678E-02 ,    -0.342808123245313E-02 ,     0.490076210899242E-03 ,     0.301501127174723E-01 ,     0.116448834092091E-01 ,    -0.249080562607285E-03 , 
  32.21000 ,    -0.423513937459310E-02 ,    -0.591795693424902E-02 ,     0.116561810016846E-02 ,     0.221950865238297E-01 ,     0.122557600548470E-01 ,     0.191510356881031E-03 , 
  32.22000 ,    -0.342156774263635E-03 ,    -0.729447065817779E-02 ,     0.216089684985255E-02 ,     0.148070891239756E-01 ,     0.145266871596334E-01 ,     0.341346338895135E-03 , 
  32.23000 ,     0.416699858461277E-02 ,    -0.737086055492411E-02 ,     0.317889295635628E-02 ,     0.875833344462354E-02 ,     0.179961535799877E-01 ,     0.229138785578745E-03 , 
  32.24000 ,     0.874501332518863E-02 ,    -0.615556826851594E-02 ,     0.394014911792268E-02 ,     0.445126535658366E-02 ,     0.219388625176456E-01 ,    -0.499586232759775E-04 , 
  32.25000 ,     0.128376065185804E-01 ,    -0.385845207024397E-02 ,     0.424147897887609E-02 ,     0.187293257005753E-02 ,     0.255356512405120E-01 ,    -0.370010798829907E-03 , 
  32.26000 ,     0.159606570013013E-01 ,    -0.859895694638072E-03 ,     0.399089115750169E-02 ,     0.642913206436493E-03 ,     0.280658474757205E-01 ,    -0.616748705503829E-03 , 
  32.27000 ,     0.177641199824789E-01 ,     0.235314473077257E-02 ,     0.321202362958576E-02 ,     0.142106830951660E-03 ,     0.290758802733240E-01 ,    -0.725405405533444E-03 , 
  32.28000 ,     0.180719758943550E-01 ,     0.527314018303718E-02 ,     0.201950344390612E-02 ,    -0.310064538146454E-03 ,     0.284836010400817E-01 ,    -0.704058819957942E-03 , 
  32.29000 ,     0.168923723477281E-01 ,     0.746392185505415E-02 ,     0.574132203170261E-03 ,    -0.127446496908233E-02 ,     0.265931664423106E-01 ,    -0.636489467618972E-03 , 
  32.30000 ,     0.143982517753835E-01 ,     0.864042947132209E-02 ,    -0.968262898315954E-03 ,    -0.305246376917111E-02 ,     0.240167895235058E-01 ,    -0.663802211727273E-03 , 
  32.31000 ,     0.108847036651348E-01 ,     0.871986430762211E-02 ,    -0.249932634728140E-02 ,    -0.562247808331369E-02 ,     0.215220275772723E-01 ,    -0.949345232460782E-03 , 
  32.32000 ,     0.671364915358880E-02 ,     0.783310631987948E-02 ,    -0.397994610517294E-02 ,    -0.866821196220397E-02 ,     0.198411817247044E-01 ,    -0.163551892818850E-02 , 
  32.33000 ,     0.225822373845272E-02 ,     0.629314475728986E-02 ,    -0.543541142608239E-02 ,    -0.116901525354250E-01 ,     0.194885452355139E-01 ,    -0.280297336750125E-02 , 
  32.34000 ,    -0.214202859556672E-02 ,     0.452620926272168E-02 ,    -0.692588477230203E-02 ,    -0.141697868038593E-01 ,     0.206294670378816E-01 ,    -0.444206234751392E-02 , 
  32.35000 ,    -0.620794216121467E-02 ,     0.297938322265691E-02 ,    -0.850148036300698E-02 ,    -0.157413319134904E-01 ,     0.230329238883624E-01 ,    -0.644348597123464E-02 , 
  32.36000 ,    -0.972780321691799E-02 ,     0.202392767560267E-02 ,    -0.101561601474497E-01 ,    -0.163225091740303E-01 ,     0.261194576211161E-01 ,    -0.861057574672699E-02 , 
  32.37000 ,    -0.125486571059024E-01 ,     0.187503003098353E-02 ,    -0.117957407151406E-01 ,    -0.161652346454924E-01 ,     0.290936684896039E-01 ,    -0.106907495529113E-01 , 
  32.38000 ,    -0.145600237620654E-01 ,     0.254571729040405E-02 ,    -0.132321372160757E-01 ,    -0.158070765452141E-01 ,     0.311303576700028E-01 ,    -0.124194385672988E-01 , 
  32.39000 ,    -0.156798232118546E-01 ,     0.384570436025339E-02 ,    -0.142092417918945E-01 ,    -0.159302055187063E-01 ,     0.315706478463788E-01 ,    -0.135671994549553E-01 , 
  32.40000 ,    -0.158508331387738E-01 ,     0.542635943514898E-02 ,    -0.144571883355046E-01 ,    -0.171599399642754E-01 ,     0.300819849001559E-01 ,    -0.139802852644344E-01 , 
  32.41000 ,    -0.150517606770739E-01 ,     0.686277932706881E-02 ,    -0.137633974131530E-01 ,    -0.198533566131057E-01 ,     0.267443732295583E-01 ,    -0.136066509688889E-01 , 
  32.42000 ,    -0.133211537546521E-01 ,     0.775541752165901E-02 ,    -0.120429446012425E-01 ,    -0.239348011836767E-01 ,     0.220424791965260E-01 ,    -0.125027201434572E-01 , 
  32.43000 ,    -0.107865735705754E-01 ,     0.782876352720321E-02 ,    -0.938912263590049E-02 ,    -0.288273092494564E-01 ,     0.167652311327671E-01 ,    -0.108204004345145E-01 , 
  32.44000 ,    -0.768746788922265E-02 ,     0.700447426215098E-02 ,    -0.608825140033877E-02 ,    -0.335081967998372E-01 ,     0.118360451648303E-01 ,    -0.877784296096445E-02 , 
  32.45000 ,    -0.437941162919491E-02 ,     0.543131174574480E-02 ,    -0.259030993498854E-02 ,    -0.366879246271000E-01 ,     0.811276671160641E-02 ,    -0.662043520416962E-02 , 
  32.46000 ,    -0.131041304306144E-02 ,     0.346332754385023E-02 ,     0.562812189964181E-03 ,    -0.370805625339606E-01 ,     0.620314218066675E-02 ,    -0.457993425859598E-02 , 
  32.47000 ,     0.103359792746522E-02 ,     0.158907344095448E-02 ,     0.283910410692160E-02 ,    -0.337092403430122E-01 ,     0.633764050041747E-02 ,    -0.283932491147538E-02 , 
  32.48000 ,     0.220858039093662E-02 ,     0.325754803637619E-03 ,     0.382763484309094E-02 ,    -0.261772211983427E-01 ,     0.832778432110394E-02 ,    -0.150916579350964E-02 , 
  32.49000 ,     0.190367992755213E-02 ,     0.100679012664314E-03 ,     0.333464352640950E-02 ,    -0.148383275356128E-01 ,     0.116181392101690E-01 ,    -0.618416768072324E-03 , 
  32.50000 ,     0.242987578419059E-04 ,     0.114610323694203E-02 ,     0.144166586596454E-02 ,    -0.819389408678654E-03 ,     0.154185059373377E-01 ,    -0.119720777694555E-03 , 
  32.51000 ,    -0.325439590234693E-02 ,     0.343165062297786E-02 ,    -0.149003801870094E-02 ,     0.141216114046936E-01 ,     0.188847289541579E-01 ,     0.934890726192956E-04 , 
  32.52000 ,    -0.748123450062034E-02 ,     0.665107694870024E-02 ,    -0.487334330388588E-02 ,     0.278817327096506E-01 ,     0.213060403037654E-01 ,     0.162389705767071E-03 , 
  32.53000 ,    -0.119792064197188E-01 ,     0.102687923980723E-01 ,    -0.799924714411315E-02 ,     0.383902882284818E-01 ,     0.222563050520550E-01 ,     0.235607398417019E-03 , 
  32.54000 ,    -0.159491899534994E-01 ,     0.136185741222313E-01 ,    -0.101713541642111E-01 ,     0.440012013553238E-01 ,     0.216758497792564E-01 ,     0.444006195885804E-03 , 
  32.55000 ,    -0.186116698315496E-01 ,     0.160351720433512E-01 ,    -0.108437247049790E-01 ,     0.438183230058252E-01 ,     0.198673542055137E-01 ,     0.880797558304917E-03 , 
  32.56000 ,    -0.193603380663426E-01 ,     0.169916488631180E-01 ,    -0.973323842640981E-02 ,     0.378834407595760E-01 ,     0.174094775856761E-01 ,     0.158890229232623E-02 , 
  32.57000 ,    -0.178959279435193E-01 ,     0.162131555192824E-01 ,    -0.688225853743009E-02 ,     0.271845350439951E-01 ,     0.150106829067207E-01 ,     0.255614194501625E-02 , 
  32.58000 ,    -0.143098423686013E-01 ,     0.137420556111226E-01 ,    -0.265746302912505E-02 ,     0.134796285381939E-01 ,     0.133387647962111E-01 ,     0.371783284237747E-02 , 
  32.59000 ,    -0.909541227986703E-02 ,     0.993911548628331E-02 ,     0.231591790448072E-02 ,    -0.102902591967935E-02 ,     0.128659956513920E-01 ,     0.496578307155708E-02 , 
  32.60000 ,    -0.307860982750496E-02 ,     0.541885433706217E-02 ,     0.727149351413112E-02 ,    -0.141035077763738E-01 ,     0.137648029559389E-01 ,     0.616246055739257E-02 , 
  32.61000 ,     0.272304919152117E-02 ,     0.931249050342630E-03 ,     0.114467442884705E-01 ,    -0.238769912138445E-01 ,     0.158759429864273E-01 ,     0.715901233191636E-02 , 
  32.62000 ,     0.728851740725171E-02 ,    -0.278625970478911E-02 ,     0.142258510650967E-01 ,    -0.291750898917129E-01 ,     0.187535386797889E-01 ,     0.781566474524517E-02 , 
  32.63000 ,     0.979156360725702E-02 ,    -0.515572462875552E-02 ,     0.152511085902911E-01 ,    -0.296875071610020E-01 ,     0.217733970410028E-01 ,     0.802270017352488E-02 , 
  32.64000 ,     0.976859382674066E-02 ,    -0.587361942992525E-02 ,     0.144806772257001E-01 ,    -0.259591019707403E-01 ,     0.242769553761194E-01 ,     0.771971192853147E-02 , 
  32.65000 ,     0.721958045974212E-02 ,    -0.496917815607087E-02 ,     0.121821531538941E-01 ,    -0.192093391823936E-01 ,     0.257162028942040E-01 ,     0.691036157244803E-02 , 
  32.66000 ,     0.261845222044679E-02 ,    -0.279340554269422E-02 ,     0.886528063563456E-02 ,    -0.110263731722246E-01 ,     0.257663701031784E-01 ,     0.566967692588144E-02 , 
  32.67000 ,    -0.317222737140997E-02 ,     0.592847809333950E-04 ,     0.516998776679629E-02 ,    -0.300827758545496E-02 ,     0.243823903739470E-01 ,     0.414131258279138E-02 , 
  32.68000 ,    -0.906712077190133E-02 ,     0.288043466407775E-02 ,     0.173495255031907E-02 ,     0.356669368374226E-02 ,     0.217895963519369E-01 ,     0.252331683986620E-02 , 
  32.69000 ,    -0.139716037875598E-01 ,     0.500054371500870E-02 ,    -0.924843162613530E-03 ,     0.796840464240239E-02 ,     0.184151299788761E-01 ,     0.104277953943531E-02 , 
  32.70000 ,    -0.169988850163199E-01 ,     0.593317817464306E-02 ,    -0.250623882834238E-02 ,     0.100951980809049E-01 ,     0.147801934550768E-01 ,    -0.779929268426252E-04 , 
  32.71000 ,    -0.176450282015703E-01 ,     0.547946951824257E-02 ,    -0.295500404629511E-02 ,     0.103959695939326E-01 ,     0.113813495892270E-01 ,    -0.658888651944599E-03 , 
  32.72000 ,    -0.158844200360474E-01 ,     0.377071486023005E-02 ,    -0.244728139564950E-02 ,     0.966144260963659E-02 ,     0.858987549780226E-02 ,    -0.596467660610499E-03 , 
  32.73000 ,    -0.121649177354503E-01 ,     0.124002295178124E-02 ,    -0.132332667420576E-02 ,     0.874277887110045E-02 ,     0.659181828317578E-02 ,     0.111505482189817E-03 , 
  32.74000 ,    -0.730348771800099E-02 ,    -0.147087841073649E-02 ,     0.821386168179904E-05 ,     0.827197035670342E-02 ,     0.537978775163314E-02 ,     0.135750134218823E-02 , 
  32.75000 ,    -0.230488095938158E-02 ,    -0.364973078719658E-02 ,     0.117160015124210E-02 ,     0.845669439243524E-02 ,     0.479377427557583E-02 ,     0.293519242298101E-02 , 
  32.76000 ,     0.185708771691921E-02 ,    -0.466729106361702E-02 ,     0.190710888123462E-02 ,     0.900300262009357E-02 ,     0.459594126861780E-02 ,     0.456989788637148E-02 , 
  32.77000 ,     0.444768073688370E-02 ,    -0.411376508778634E-02 ,     0.211787251864176E-02 ,     0.918701982993716E-02 ,     0.455647395965062E-02 ,     0.596440607348113E-02 , 
  32.78000 ,     0.512304665683069E-02 ,    -0.188942673581516E-02 ,     0.187204750319210E-02 ,     0.805944459899381E-02 ,     0.452600018228779E-02 ,     0.685245547496737E-02 , 
  32.79000 ,     0.399243506072860E-02 ,     0.176930608533113E-02 ,     0.136316658454707E-02 ,     0.473298380022767E-02 ,     0.447500909116509E-02 ,     0.704984215106071E-02 , 
  32.80000 ,     0.157760834281424E-02 ,     0.633320239013063E-02 ,     0.841601544583309E-03 ,    -0.131904321730584E-02 ,     0.449059856460295E-02 ,     0.649277161462857E-02 , 
  32.81000 ,    -0.132061174413427E-02 ,     0.110831037352492E-01 ,     0.536556478103932E-03 ,    -0.100295474812515E-01 ,     0.473306105343375E-02 ,     0.525494325295232E-02 , 
  32.82000 ,    -0.381771480209416E-02 ,     0.152501318103184E-01 ,     0.589459513045048E-03 ,    -0.206331009350170E-01 ,     0.536603105940597E-02 ,     0.353870814506087E-02 , 
  32.83000 ,    -0.515777327952308E-02 ,     0.181635739363842E-01 ,     0.101581537318198E-02 ,    -0.317243013327050E-01 ,     0.648124222006547E-02 ,     0.164076237375815E-02 , 
  32.84000 ,    -0.489373889881794E-02 ,     0.193758679732802E-01 ,     0.170460414303395E-02 ,    -0.414759093849297E-01 ,     0.804051146763944E-02 ,    -0.101828676408356E-03 , 
  32.85000 ,    -0.299419702205565E-02 ,     0.187397185830250E-01 ,     0.245424725175484E-02 ,    -0.479760301403851E-01 ,     0.985303064759676E-02 ,    -0.137510626716968E-02 , 
  32.86000 ,     0.148108662711239E-03 ,     0.164231695886222E-01 ,     0.303457128775802E-02 ,    -0.496146886611626E-01 ,     0.115966338311621E-01 ,    -0.194863339020867E-02 , 
  32.87000 ,     0.380803319112026E-02 ,     0.128619661906479E-01 ,     0.325748674253983E-02 ,    -0.454366029938392E-01 ,     0.128799004885026E-01 ,    -0.172049982649646E-02 , 
  32.88000 ,     0.709890327326094E-02 ,     0.866176295430283E-02 ,     0.303691753607908E-02 ,    -0.353819975654086E-01 ,     0.133308303557689E-01 ,    -0.737445992946267E-03 , 
  32.89000 ,     0.918289170896315E-02 ,     0.447280420843088E-02 ,     0.242137575423647E-02 ,    -0.203598943728525E-01 ,     0.126902738230506E-01 ,     0.814360635728930E-03 , 
  32.90000 ,     0.947189330750740E-02 ,     0.864527968022793E-03 ,     0.158971902301061E-02 ,    -0.213344605372419E-02 ,     0.108862852253802E-01 ,     0.264626994407706E-02 , 
  32.91000 ,     0.777181289694885E-02 ,    -0.177375652920070E-02 ,     0.810232914562537E-03 ,     0.169633037612854E-01 ,     0.806963099696647E-02 ,     0.442432488062237E-02 , 
  32.92000 ,     0.433601999686902E-02 ,    -0.328689372217214E-02 ,     0.372815308013378E-03 ,     0.344221779485544E-01 ,     0.459982888700671E-02 ,     0.583484750543367E-02 , 
  32.93000 ,    -0.185393790817983E-03 ,    -0.375420539501935E-02 ,     0.511266176521154E-03 ,     0.479924052133480E-01 ,     0.983033061124253E-03 ,     0.664480083489877E-02 , 
  32.94000 ,    -0.488977842500867E-02 ,    -0.343988389047990E-02 ,     0.133566604770270E-02 ,     0.560615774720852E-01 ,    -0.222517172921425E-02 ,     0.674443275927150E-02 , 
  32.95000 ,    -0.882690387978968E-02 ,    -0.270799802180730E-02 ,     0.279277432040904E-02 ,     0.579122790150311E-01 ,    -0.453037399400161E-02 ,     0.616357905673972E-02 , 
  32.96000 ,    -0.112177019727904E-01 ,    -0.192367839264299E-02 ,     0.466575850248115E-02 ,     0.538076226410343E-01 ,    -0.559827047820535E-02 ,     0.505875777297552E-02 , 
  32.97000 ,    -0.116360605199384E-01 ,    -0.136390221629675E-02 ,     0.661497797579600E-02 ,     0.448950518847062E-01 ,    -0.531956349998875E-02 ,     0.367454619374474E-02 , 
  32.98000 ,    -0.101110126405249E-01 ,    -0.115777667338916E-02 ,     0.825133764946092E-02 ,     0.329549512733454E-01 ,    -0.382652455345146E-02 ,     0.228826806961060E-02 , 
  32.99000 ,    -0.712465537256673E-02 ,    -0.126834402303365E-02 ,     0.922541587096122E-02 ,     0.200507703962818E-01 ,    -0.145835216171959E-02 ,     0.115048853856700E-02 , 
  33.00000 ,    -0.350497522968147E-02 ,    -0.151767266219815E-02 ,     0.931122957142566E-02 ,     0.815425836743671E-02 ,     0.131560256498185E-02 ,     0.434443921566201E-03 , 
  33.01000 ,    -0.236991321206482E-03 ,    -0.164679853008628E-02 ,     0.846424506685524E-02 ,    -0.118005678180349E-02 ,     0.399612432659391E-02 ,     0.205201632989263E-03 , 
  33.02000 ,     0.176533486695698E-02 ,    -0.139427981204167E-02 ,     0.683895992106020E-02 ,    -0.703214606755084E-02 ,     0.615445761255294E-02 ,     0.414611874002397E-03 , 
  33.03000 ,     0.187454567075225E-02 ,    -0.573427943813778E-03 ,     0.476074405963125E-02 ,    -0.919318946244997E-02 ,     0.751009859885391E-02 ,     0.922089459772233E-03 , 
  33.04000 ,    -0.969831881295532E-04 ,     0.870623381829741E-03 ,     0.265741707853350E-02 ,    -0.810108116187702E-02 ,     0.796980359025267E-02 ,     0.153535510944476E-02 , 
  33.05000 ,    -0.384155553731402E-02 ,     0.283738758292177E-02 ,     0.965673335078971E-03 ,    -0.466349084733711E-02 ,     0.762158359603360E-02 ,     0.206083801943230E-02 , 
  33.06000 ,    -0.861224716487758E-02 ,     0.508601341025318E-02 ,     0.336285263093218E-04 ,    -0.179615388698664E-04 ,     0.668859335830608E-02 ,     0.235150542345717E-02 , 
  33.07000 ,    -0.133790845282809E-01 ,     0.728450147582990E-02 ,     0.419537160761083E-04 ,     0.471346781191615E-02 ,     0.545727340717983E-02 ,     0.234085662804222E-02 , 
  33.08000 ,    -0.170510992602490E-01 ,     0.908090239877149E-02 ,     0.961970649248642E-03 ,     0.862319713730375E-02 ,     0.419955220220264E-02 ,     0.205542656470225E-02 , 
  33.09000 ,    -0.187150283848698E-01 ,     0.101794169652500E-01 ,     0.256065094442239E-02 ,     0.111354447225680E-01 ,     0.310911870358862E-02 ,     0.160349471272207E-02 , 
  33.10000 ,    -0.178375328617492E-01 ,     0.104036281811628E-01 ,     0.445167050946020E-02 ,     0.120301684905359E-01 ,     0.226685686084532E-02 ,     0.114349203604370E-02 , 
  33.11000 ,    -0.143859117903939E-01 ,     0.973256650547358E-02 ,     0.618105862679354E-02 ,     0.113852057548715E-01 ,     0.164192604712872E-02 ,     0.840450654315241E-03 , 
  33.12000 ,    -0.884053416510218E-02 ,     0.830199230889115E-02 ,     0.732804146752260E-02 ,     0.946653011521906E-02 ,     0.112502881212562E-02 ,     0.821596832141807E-03 , 
  33.13000 ,    -0.209642513722913E-02 ,     0.637150810642182E-02 ,     0.759826524016772E-02 ,     0.660534179913652E-02 ,     0.581780725354531E-03 ,     0.114220931622825E-02 , 
  33.14000 ,     0.472388302100571E-02 ,     0.426592044839435E-02 ,     0.688847003181197E-02 ,     0.309865745784450E-02 ,    -0.909562765302683E-04 ,     0.177017712991399E-02 , 
  33.15000 ,     0.105045800064504E-01 ,     0.230485955694903E-02 ,     0.530839152934737E-02 ,    -0.841501417918777E-03 ,    -0.923116065951171E-03 ,     0.259297197621909E-02 , 
  33.16000 ,     0.143661955387463E-01 ,     0.736819349460820E-03 ,     0.315558196495232E-02 ,    -0.508261240267821E-02 ,    -0.185655581783100E-02 ,     0.344516483798670E-02 , 
  33.17000 ,     0.158405700596363E-01 ,    -0.307866520282142E-03 ,     0.849612066965508E-03 ,    -0.952035446297908E-02 ,    -0.276183051930820E-02 ,     0.414953100872109E-02 , 
  33.18000 ,     0.149539875770917E-01 ,    -0.835512048160838E-03 ,    -0.115878303310934E-02 ,    -0.140060774523840E-01 ,    -0.348175665830468E-02 ,     0.456144026694135E-02 , 
  33.19000 ,     0.122022755407897E-01 ,    -0.976336710263172E-03 ,    -0.248271686022682E-02 ,    -0.182838359987761E-01 ,    -0.388880516856247E-02 ,     0.460542846457499E-02 , 
  33.20000 ,     0.842596071515259E-02 ,    -0.945011693275563E-03 ,    -0.287703671684839E-02 ,    -0.219647010795597E-01 ,    -0.393882448466171E-02 ,     0.429477970681528E-02 , 
  33.21000 ,     0.461559651236313E-02 ,    -0.984838048335571E-03 ,    -0.228233838463604E-02 ,    -0.245547129680733E-01 ,    -0.370392290024806E-02 ,     0.372913475106686E-02 , 
  33.22000 ,     0.169219397499808E-02 ,    -0.130905032160400E-02 ,    -0.826670040017418E-03 ,    -0.255364644248525E-01 ,    -0.337254527471046E-02 ,     0.307055381404705E-02 , 
  33.23000 ,     0.312065193343177E-03 ,    -0.205261034458321E-02 ,     0.121349835000876E-02 ,    -0.244874511647050E-01 ,    -0.321356004897883E-02 ,     0.250377657795429E-02 , 
  33.24000 ,     0.738532623845543E-03 ,    -0.324464516728485E-02 ,     0.348213917306598E-02 ,    -0.212056478039286E-01 ,    -0.351123945480054E-02 ,     0.219034050221314E-02 , 
  33.25000 ,     0.280666209264912E-02 ,    -0.480630632014165E-02 ,     0.562501806470437E-02 ,    -0.158077993550552E-01 ,    -0.448668083050249E-02 ,     0.222778345220459E-02 , 
  33.26000 ,     0.598536245118053E-02 ,    -0.657266882477913E-02 ,     0.736406499591499E-02 ,    -0.877017185182450E-02 ,    -0.622609351126259E-02 ,     0.262398425549887E-02 , 
  33.27000 ,     0.951897277236968E-02 ,    -0.833184781496923E-02 ,     0.854787959747598E-02 ,    -0.894079057477849E-03 ,    -0.863601136762545E-02 ,     0.329306689204529E-02 , 
  33.28000 ,     0.126129312728431E-01 ,    -0.987103889374576E-02 ,     0.916799940937323E-02 ,     0.680368459245549E-02 ,    -0.114397684466503E-01 ,     0.407408888803602E-02 , 
  33.29000 ,     0.146192038460402E-01 ,    -0.110183965447251E-01 ,     0.933931150895440E-02 ,     0.132567900111793E-01 ,    -0.142197750031466E-01 ,     0.476821305454784E-02 , 
  33.30000 ,     0.151786883084261E-01 ,    -0.116715778471273E-01 ,     0.925178176081582E-02 ,     0.175383435878094E-01 ,    -0.164986352899794E-01 ,     0.518556143058691E-02 , 
  33.31000 ,     0.142891891047744E-01 ,    -0.118077616284588E-01 ,     0.910736454460889E-02 ,     0.190325945232178E-01 ,    -0.178418536795094E-01 ,     0.519056101885987E-02 , 
  33.32000 ,     0.122858949886391E-01 ,    -0.114748987439789E-01 ,     0.905896442623393E-02 ,     0.175517231733104E-01 ,    -0.179584638412032E-01 ,     0.473489157521902E-02 , 
  33.33000 ,     0.974215588103276E-02 ,    -0.107685731301580E-01 ,     0.916702205580421E-02 ,     0.133717220514603E-01 ,    -0.167751631310995E-01 ,     0.387006536553820E-02 , 
  33.34000 ,     0.731682337549936E-02 ,    -0.980202142201374E-02 ,     0.938414388953008E-02 ,     0.717930984960318E-02 ,    -0.144648373536845E-01 ,     0.273650526594948E-02 , 
  33.35000 ,     0.558624048962737E-02 ,    -0.867786346053069E-02 ,     0.957059103966771E-02 ,    -0.583229503461388E-04 ,    -0.114206013191126E-01 ,     0.153157873822851E-02 , 
  33.36000 ,     0.490153731668548E-02 ,    -0.746881431084397E-02 ,     0.953536914078825E-02 ,    -0.727215262360800E-02 ,    -0.817927041526168E-02 ,     0.464050748275363E-03 , 
  33.37000 ,     0.530483044471195E-02 ,    -0.621154846610884E-02 ,     0.909117595012645E-02 ,    -0.134795213112100E-01 ,    -0.531043020447095E-02 ,    -0.294356366562789E-03 , 
  33.38000 ,     0.652312104213040E-02 ,    -0.491388324743205E-02 ,     0.810818160288522E-02 ,    -0.179423140129432E-01 ,    -0.329595364017962E-02 ,    -0.648926588852946E-03 , 
  33.39000 ,     0.803980032875612E-02 ,    -0.357164951079550E-02 ,     0.655231115643198E-02 ,    -0.202640751715242E-01 ,    -0.242771012363204E-02 ,    -0.604079808005809E-03 , 
  33.40000 ,     0.922524058497537E-02 ,    -0.218903226475571E-02 ,     0.449811757773692E-02 ,    -0.204105986258856E-01 ,    -0.274747791122529E-02 ,    -0.262519847856809E-03 , 
  33.41000 ,     0.949430557613052E-02 ,    -0.795441335459820E-03 ,     0.211327318332588E-02 ,    -0.186571388939335E-01 ,    -0.404348477093012E-02 ,     0.198353772829489E-03 , 
  33.42000 ,     0.845286362298709E-02 ,     0.546755714620796E-03 ,    -0.380668575668569E-03 ,    -0.154823688838852E-01 ,    -0.590478448684203E-02 ,     0.567238055596940E-03 , 
  33.43000 ,     0.599870725696213E-02 ,     0.174644701572276E-02 ,    -0.276028004514426E-02 ,    -0.114403621324385E-01 ,    -0.782097740761409E-02 ,     0.647458071778144E-03 , 
  33.44000 ,     0.235368704943183E-02 ,     0.269912475805517E-02 ,    -0.485072839948692E-02 ,    -0.704456673383332E-02 ,    -0.930391522234418E-02 ,     0.302105895504976E-03 , 
  33.45000 ,    -0.197952059584737E-02 ,     0.330919424063530E-02 ,    -0.656089446611869E-02 ,    -0.269152890307187E-02 ,    -0.100026608254886E-01 ,    -0.514389476409976E-03 , 
  33.46000 ,    -0.632481097738711E-02 ,     0.351289943107878E-02 ,    -0.789354286555915E-02 ,     0.136111760296775E-02 ,    -0.978446278373170E-02 ,    -0.174513194085065E-02 , 
  33.47000 ,    -0.997828713847384E-02 ,     0.329514847385227E-02 ,    -0.892778874390509E-02 ,     0.496448114142576E-02 ,    -0.876255428688215E-02 ,    -0.324211063773170E-02 , 
  33.48000 ,    -0.123579385332880E-01 ,     0.269506147081223E-02 ,    -0.977879584287784E-02 ,     0.801358204108702E-02 ,    -0.726430238744296E-02 ,    -0.479690175624088E-02 , 
