 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  32.29000 ,     0.218816591360446E-02 ,    -0.120349183830812E-01 ,     0.111025647515540E-02 ,     0.190053862349985E-01 ,    -0.202222720113309E-01 ,    -0.109629166367753E-01 ,    -0.231641725412176E-01 ,     0.476612193577490E-02 ,     0.603276276923245E-02 ,     0.603580065951796E-02 , 
  32.30000 ,     0.452991711373262E-02 ,    -0.108481928867273E-01 ,     0.325091818632487E-02 ,     0.214276674151842E-01 ,    -0.199629198861886E-01 ,    -0.131489670779266E-01 ,    -0.225346150508857E-01 ,     0.536852554891558E-02 ,     0.102227907390818E-01 ,     0.569829798522119E-02 , 
  32.31000 ,     0.609890986423066E-02 ,    -0.797005617355180E-02 ,     0.325036145557667E-02 ,     0.224925245290737E-01 ,    -0.184673250444005E-01 ,    -0.132996971076348E-01 ,    -0.201806858745591E-01 ,     0.933396477574799E-02 ,     0.143529257035629E-01 ,     0.447020231265715E-02 , 
  32.32000 ,     0.618782919060961E-02 ,    -0.363116160725629E-02 ,     0.923989940408807E-03 ,     0.215581570295300E-01 ,    -0.157953403557961E-01 ,    -0.107353754083452E-01 ,    -0.164626385738192E-01 ,     0.168955081896253E-01 ,     0.174035732170062E-01 ,     0.237423674759091E-02 , 
  32.33000 ,     0.436583675082002E-02 ,     0.169659139190481E-02 ,    -0.341257968055000E-02 ,     0.183456422487477E-01 ,    -0.121410177159711E-01 ,    -0.532516565175631E-02 ,    -0.120135968730575E-01 ,     0.273946584880600E-01 ,     0.185123119794123E-01 ,    -0.396275855738444E-03 , 
  32.34000 ,     0.585126373474861E-03 ,     0.739128816356762E-02 ,    -0.897178276542053E-02 ,     0.130316666743137E-01 ,    -0.782802800537932E-02 ,     0.245375739319289E-02 ,    -0.759187026034683E-02 ,     0.393498650430284E-01 ,     0.171836012519817E-01 ,    -0.351229961193732E-02 , 
  32.35000 ,    -0.479266837737134E-02 ,     0.127970797203298E-01 ,    -0.146313908325827E-01 ,     0.624352847086931E-02 ,    -0.328368610287419E-02 ,     0.115941433775061E-01 ,    -0.390994391432727E-02 ,     0.507179755683178E-01 ,     0.134208359949124E-01 ,    -0.657181424330214E-02 , 
  32.36000 ,    -0.110560225833491E-01 ,     0.173401683909741E-01 ,    -0.191572604750535E-01 ,    -0.104549478830037E-02 ,     0.100783514562097E-02 ,     0.207565030514668E-01 ,    -0.148100254291117E-02 ,     0.592987255039759E-01 ,     0.774690840770222E-02 ,    -0.917600099553181E-02 , 
  32.37000 ,    -0.172765577173262E-01 ,     0.206214569204859E-01 ,    -0.214666686458613E-01 ,    -0.769994327853161E-02 ,     0.456787674835296E-02 ,     0.285419897394937E-01 ,    -0.518211979446563E-03 ,     0.631979191967329E-01 ,     0.110532311558992E-02 ,    -0.110023324647551E-01 , 
  32.38000 ,    -0.224876872027690E-01 ,     0.224692804373600E-01 ,    -0.208753073984524E-01 ,    -0.126466558219980E-01 ,     0.699188384498070E-02 ,     0.337784070206952E-01 ,    -0.908033798814284E-03 ,     0.612485873426928E-01 ,    -0.533777700303272E-02 ,    -0.118596670963241E-01 , 
  32.39000 ,    -0.258716723649941E-01 ,     0.229453947568840E-01 ,    -0.172715439774315E-01 ,    -0.150919159333214E-01 ,     0.801228519891279E-02 ,     0.357549508386021E-01 ,    -0.226024717511839E-02 ,     0.532953362980107E-01 ,    -0.104464050590750E-01 ,    -0.117152967310338E-01 , 
  32.40000 ,    -0.269165610365132E-01 ,     0.223077935166782E-01 ,    -0.111751351735083E-01 ,    -0.146843727787177E-01 ,     0.754353963091663E-02 ,     0.343538722411582E-01 ,    -0.401879494133940E-02 ,     0.402745725104792E-01 ,    -0.133644012439886E-01 ,    -0.106906048677366E-01 , 
  32.41000 ,    -0.255112875595929E-01 ,     0.209425559119766E-01 ,    -0.366162739322039E-02 ,    -0.115884127739618E-01 ,     0.569967952643559E-02 ,     0.300517653638344E-01 ,    -0.560360451202567E-02 ,     0.240666037918614E-01 ,    -0.137040280325873E-01 ,    -0.902889094472228E-02 , 
  32.42000 ,    -0.219605690247283E-01 ,     0.192819778404925E-01 ,     0.383697230097240E-02 ,    -0.645206645119126E-02 ,     0.277944054419945E-02 ,     0.237937248485936E-01 ,    -0.654743759458030E-02 ,     0.714537844001742E-02 ,    -0.116293422216287E-01 ,    -0.704440857803426E-02 , 
  32.43000 ,    -0.169181834776056E-01 ,     0.177268991215738E-01 ,     0.981658092397136E-02 ,    -0.276423427740074E-03 ,    -0.779777668028520E-03 ,     0.167728815598177E-01 ,    -0.659482735612519E-02 ,    -0.790324008914207E-02 ,    -0.781462445413215E-02 ,    -0.506461609732169E-02 , 
  32.44000 ,    -0.112540979617129E-01 ,     0.165877116911044E-01 ,     0.130114871536440E-01 ,     0.578523512187496E-02 ,    -0.447161648295659E-02 ,     0.101688954010214E-01 ,    -0.574120218113729E-02 ,    -0.188934829190798E-01 ,    -0.328741045550553E-02 ,    -0.337760591337590E-02 , 
  32.45000 ,    -0.588415523171563E-02 ,     0.160522769844159E-01 ,     0.126642164414195E-01 ,     0.106555173118046E-01 ,    -0.780165324440852E-02 ,     0.490696821315418E-02 ,    -0.420633502433850E-02 ,    -0.244724244083740E-01 ,     0.807225747116565E-03 ,    -0.219397708048497E-02 , 
  32.46000 ,    -0.159791185005573E-02 ,     0.161817218849255E-01 ,     0.869528755537653E-02 ,     0.135399092548243E-01 ,    -0.103644831601529E-01 ,     0.149213159754156E-02 ,    -0.235310082153698E-02 ,    -0.243797154564979E-01 ,     0.346604582202953E-02 ,    -0.162797180035036E-02 , 
  32.47000 ,     0.108054688667398E-02 ,     0.169287141425254E-01 ,     0.173397377050802E-02 ,     0.140697964704497E-01 ,    -0.119025515505633E-01 ,    -0.461743345178728E-04 ,    -0.575898305055360E-03 ,    -0.194773301098060E-01 ,     0.405025242733075E-02 ,    -0.169777817576304E-02 , 
  32.48000 ,     0.197203405987924E-02 ,     0.181688142362272E-01 ,    -0.699905078036068E-02 ,     0.123533661191564E-01 ,    -0.123359274459074E-01 ,    -0.919319802294172E-04 ,     0.810277036773882E-03 ,    -0.115421964192658E-01 ,     0.241995582526510E-02 ,    -0.234076732548200E-02 , 
  32.49000 ,     0.124854867864504E-02 ,     0.197345735475681E-01 ,    -0.159339791564451E-01 ,     0.892680815112043E-02 ,    -0.117581711137144E-01 ,     0.715643234559881E-03 ,     0.165070876564574E-02 ,    -0.286651250803192E-02 ,    -0.104961094587063E-02 ,    -0.343701476227496E-02 , 
  32.50000 ,    -0.631219126436582E-03 ,     0.214440258323931E-01 ,    -0.234682531311392E-01 ,     0.461994633374611E-02 ,    -0.104004711507428E-01 ,     0.169175674816755E-02 ,     0.198153106704871E-02 ,     0.424700545252792E-02 ,    -0.557192233031088E-02 ,    -0.483414427752453E-02 , 
  32.51000 ,    -0.304015909875759E-02 ,     0.231191600364891E-01 ,    -0.282896710375015E-01 ,     0.368417532238948E-03 ,    -0.857277425037419E-02 ,     0.231103330621732E-02 ,     0.200387936560430E-02 ,     0.798430344213096E-02 ,    -0.101462927258051E-01 ,    -0.636811819073891E-02 , 
  32.52000 ,    -0.532731075061912E-02 ,     0.245944731957357E-01 ,    -0.296371110856148E-01 ,    -0.298513983736135E-02 ,    -0.659524978818536E-02 ,     0.235430912575731E-02 ,     0.201083896601995E-02 ,     0.740400283645900E-02 ,    -0.137996944815268E-01 ,    -0.787737509116645E-02 , 
  32.53000 ,    -0.695704786369599E-02 ,     0.257193514748655E-01 ,    -0.274433838367859E-01 ,    -0.485782392115289E-02 ,    -0.473508871882096E-02 ,     0.195960595758423E-02 ,     0.228892993625127E-02 ,     0.262208218104783E-02 ,    -0.158146806562576E-01 ,    -0.921071320859012E-02 , 
  32.54000 ,    -0.761391129204597E-02 ,     0.263597522459213E-01 ,    -0.223306829325323E-01 ,    -0.502703600007273E-02 ,    -0.316196140517348E-02 ,     0.156494912317889E-02 ,     0.302235918197945E-02 ,    -0.524264736171154E-02 ,    -0.158891099532247E-01 ,    -0.102315854407645E-01 , 
  32.55000 ,    -0.725290312254146E-02 ,     0.264040489887073E-01 ,    -0.154615444431473E-01 ,    -0.364697206735014E-02 ,    -0.193083635826988E-02 ,     0.175898709412981E-02 ,     0.422714217889644E-02 ,    -0.143488000718585E-01 ,    -0.141907482261692E-01 ,    -0.108223533359883E-01 , 
  32.56000 ,    -0.608774716704570E-02 ,     0.257752840587468E-01 ,    -0.827981872156397E-02 ,    -0.118264008369831E-02 ,    -0.994348996037296E-03 ,     0.307964047820961E-02 ,     0.573385226071873E-02 ,    -0.225744282426805E-01 ,    -0.112959647991122E-01 ,    -0.108913512263606E-01 , 
  32.57000 ,    -0.452330712056404E-02 ,     0.244484027586396E-01 ,    -0.219977417796351E-02 ,     0.171873401304661E-02 ,    -0.239998281797118E-03 ,     0.581519371225742E-02 ,     0.722446756108835E-02 ,    -0.280204779511156E-01 ,    -0.803020121214817E-02 ,    -0.103836518747548E-01 , 
  32.58000 ,    -0.305001724991610E-02 ,     0.224675925596733E-01 ,     0.168818846924286E-02 ,     0.438614100454180E-02 ,     0.458275592749801E-03 ,     0.986275065110090E-02 ,     0.831408690956979E-02 ,    -0.294614282867218E-01 ,    -0.525168173819643E-02 ,    -0.929391284864101E-02 , 
  32.59000 ,    -0.212537525616949E-02 ,     0.199568445294896E-01 ,     0.283183981198691E-02 ,     0.627547482470795E-02 ,     0.118780429715513E-02 ,     0.146855612120142E-01 ,     0.865604402618678E-02 ,    -0.266405119400236E-01 ,    -0.363315986090745E-02 ,    -0.767750917707985E-02 , 
  32.60000 ,    -0.206891890370610E-02 ,     0.171170911885968E-01 ,     0.130728717185479E-02 ,     0.707891340612032E-02 ,     0.195785452754465E-02 ,     0.193865641634758E-01 ,     0.804236752379476E-02 ,    -0.203416632518139E-01 ,    -0.349615907979154E-02 ,    -0.565512503314810E-02 , 
  32.61000 ,    -0.299265269552915E-02 ,     0.142058934349498E-01 ,    -0.223041647092755E-02 ,     0.677099154633917E-02 ,     0.268365963228759E-02 ,     0.228864147453053E-01 ,     0.647233058873970E-02 ,    -0.122204664013826E-01 ,    -0.473835895763602E-02 ,    -0.340655667690898E-02 , 
  32.62000 ,    -0.477989833710843E-02 ,     0.115000642806755E-01 ,    -0.672010107951106E-02 ,     0.558540702512082E-02 ,     0.319852384175745E-02 ,     0.241673645493470E-01 ,     0.416980823804192E-02 ,    -0.443068764654434E-02 ,    -0.687101201489037E-02 ,    -0.115166168280317E-02 , 
  32.63000 ,    -0.711425168753109E-02 ,     0.924666736657313E-02 ,    -0.109475613218557E-01 ,     0.393316395010615E-02 ,     0.329184338246988E-02 ,     0.225262685603197E-01 ,     0.154325383155653E-02 ,     0.870697913903140E-03 ,    -0.915551370627847E-02 ,     0.880328682537006E-03 , 
  32.64000 ,    -0.954937855037681E-02 ,     0.761208432478731E-02 ,    -0.138192288950865E-01 ,     0.228580665005456E-02 ,     0.276447779805978E-02 ,     0.177752808011379E-01 ,    -0.903058726878100E-03 ,     0.202914476696238E-02 ,    -0.108034104173852E-01 ,     0.248841012582691E-02 , 
  32.65000 ,    -0.116021935155983E-01 ,     0.664100157205945E-02 ,    -0.145944243304859E-01 ,     0.105427225250776E-02 ,     0.148843673295292E-02 ,     0.103388563308425E-01 ,    -0.268513277869395E-02 ,    -0.170522115513441E-02 ,    -0.111883896479132E-01 ,     0.353687354107311E-02 , 
  32.66000 ,    -0.128482006755968E-01 ,     0.623641091678439E-02 ,    -0.130261337851921E-01 ,     0.492974618588396E-03 ,    -0.543628187538861E-03 ,     0.121835759717719E-02 ,    -0.345392548259248E-02 ,    -0.997054466046672E-02 ,    -0.100160400662546E-01 ,     0.398332633229854E-02 , 
  32.67000 ,    -0.129989871534464E-01 ,     0.616797499700119E-02 ,    -0.938333850837562E-02 ,     0.650714474274613E-03 ,    -0.319175584435745E-02 ,    -0.817432574281498E-02 ,    -0.307977376143535E-02 ,    -0.213303038173414E-01 ,    -0.740804067296686E-02 ,     0.389021060546123E-02 , 
  32.68000 ,    -0.119474262343445E-01 ,     0.611009824222259E-02 ,    -0.435640760300228E-02 ,     0.137717304837496E-02 ,    -0.617262887361401E-02 ,    -0.162822136781786E-01 ,    -0.168502323029821E-02 ,    -0.335495248124516E-01 ,    -0.387918229264099E-02 ,     0.341547575953336E-02 , 
  32.69000 ,    -0.977447122680969E-02 ,     0.570412866036321E-02 ,     0.112591625815552E-02 ,     0.237945316294913E-02 ,    -0.909523807461590E-02 ,    -0.217120597791878E-01 ,     0.383876548196432E-03 ,    -0.440522166585928E-01 ,    -0.212775386077047E-03 ,     0.278260291619106E-02 , 
  32.70000 ,    -0.672036528651819E-02 ,     0.463297274185848E-02 ,     0.612019928881648E-02 ,     0.331096881874702E-02 ,    -0.115222759846142E-01 ,    -0.235195905785335E-01 ,     0.263844600545605E-02 ,    -0.504618425048429E-01 ,     0.273425673778966E-02 ,     0.223509377387405E-02 , 
  32.71000 ,    -0.313051338097205E-02 ,     0.269261004550959E-02 ,     0.987784629923627E-02 ,     0.386787239824525E-02 ,    -0.130454288647139E-01 ,    -0.214081041258141E-01 ,     0.456448386236828E-02 ,    -0.511080286902470E-01 ,     0.424742128938645E-02 ,     0.198460763742115E-02 , 
  32.72000 ,     0.609469883698646E-03 ,    -0.155386259533898E-03 ,     0.119919922476886E-01 ,     0.386770316584320E-02 ,    -0.133594241536015E-01 ,    -0.157957424705759E-01 ,     0.574407281523904E-02 ,    -0.453898149990027E-01 ,     0.393714107101926E-02 ,     0.216407739542056E-02 , 
  32.73000 ,     0.413465637388611E-02 ,    -0.376290680418068E-02 ,     0.124510358619799E-01 ,     0.329088951695014E-02 ,    -0.123196559458901E-01 ,    -0.773544695094671E-02 ,     0.595329259212167E-02 ,    -0.339169203741816E-01 ,     0.184123810346466E-02 ,     0.279670062110828E-02 , 
  32.74000 ,     0.714602686268632E-02 ,    -0.781213876208242E-02 ,     0.115925754264115E-01 ,     0.227637067937609E-02 ,    -0.997146113416687E-02 ,     0.129591749085610E-02 ,     0.521171877799034E-02 ,    -0.183987515582029E-01 ,    -0.157904659631448E-02 ,     0.378863736307246E-02 , 
  32.75000 ,     0.943412465863454E-02 ,    -0.118682851033831E-01 ,     0.997646323006382E-02 ,     0.107502549086730E-02 ,    -0.654493150473784E-02 ,     0.969394253536844E-02 ,     0.377184713970372E-02 ,    -0.130548443702766E-02 ,    -0.554923318550096E-02 ,     0.494815115248029E-02 , 
  32.76000 ,     0.108817053834503E-01 ,    -0.154583209451856E-01 ,     0.821493046711978E-02 ,    -0.244536427762425E-04 ,    -0.241624100253422E-02 ,     0.160446040929393E-01 ,     0.205159668374509E-02 ,     0.146255625450008E-01 ,    -0.917093689726597E-02 ,     0.602792938755871E-02 , 
  32.77000 ,     0.114513432288076E-01 ,    -0.181599456944239E-01 ,     0.680662091678445E-02 ,    -0.775912431919002E-03 ,     0.195670507825517E-02 ,     0.193955603302670E-01 ,     0.527227967188510E-03 ,     0.269325585616805E-01 ,    -0.116431994969829E-01 ,     0.678180691251893E-02 , 
  32.78000 ,     0.111668812750261E-01 ,    -0.196822868314894E-01 ,     0.601797344044715E-02 ,    -0.104016713562871E-02 ,     0.611139718798551E-02 ,     0.194237036714486E-01 ,    -0.386201299224026E-03 ,     0.339059624153461E-01 ,    -0.124603091152851E-01 ,     0.702342259464561E-02 , 
  32.79000 ,     0.100974296359251E-01 ,    -0.199213519749156E-01 ,     0.584090558916016E-02 ,    -0.816487097312324E-03 ,     0.965542199631739E-02 ,     0.164655503035770E-01 ,    -0.436786059333691E-03 ,     0.349005992621347E-01 ,    -0.115361653847822E-01 ,     0.667340531164749E-02 , 
  32.80000 ,     0.834959009434724E-02 ,    -0.189784375220940E-01 ,     0.603415496837877E-02 ,    -0.233649205669433E-03 ,     0.123244567683905E-01 ,     0.114078791415706E-01 ,     0.405292490307444E-03 ,     0.304212493978726E-01 ,    -0.922341711353409E-02 ,     0.578382866555980E-02 , 
  32.81000 ,     0.606880735260920E-02 ,    -0.171375434797378E-01 ,     0.623266040281196E-02 ,     0.495551068187874E-03 ,     0.140131457746236E-01 ,     0.546690898913556E-02 ,     0.194625398903933E-02 ,     0.219698240839307E-01 ,    -0.622189305055843E-02 ,     0.453348974333273E-02 , 
  32.82000 ,     0.344580541729251E-02 ,    -0.148065703269392E-01 ,     0.609101870081286E-02 ,     0.114234134425453E-02 ,     0.147743475841398E-01 ,    -0.917701714784891E-04 ,     0.382442814379268E-02 ,     0.116935722444727E-01 ,    -0.339871778840618E-02 ,     0.319401328898362E-02 , 
  32.83000 ,     0.720603029510701E-03 ,    -0.124347427609961E-01 ,     0.541809086940320E-02 ,     0.153242986182578E-02 ,     0.147888524907475E-01 ,    -0.422862208361166E-02 ,     0.560849199818092E-02 ,     0.191534699504218E-02 ,    -0.156496960801637E-02 ,     0.207340950405881E-02 , 
  32.84000 ,    -0.182416612268693E-02 ,    -0.104236268071890E-01 ,     0.426255175341842E-02 ,     0.159819124202598E-02 ,     0.143135572349386E-01 ,    -0.634004790125419E-02 ,     0.691281098247958E-02 ,    -0.535016818193778E-02 ,    -0.126511302732297E-02 ,     0.144900005933388E-02 , 
  32.85000 ,    -0.388653761816870E-02 ,    -0.905022803333429E-02 ,     0.292283768622590E-02 ,     0.139708071171955E-02 ,     0.136200267262498E-01 ,    -0.635850157156996E-02 ,     0.750019526607348E-02 ,    -0.879081094164539E-02 ,    -0.263277544834068E-02 ,     0.150433498204681E-02 , 
  32.86000 ,    -0.518601596850746E-02 ,    -0.841779441336476E-02 ,     0.187595734653093E-02 ,     0.109031727305059E-02 ,     0.129366166919564E-01 ,    -0.472485678134681E-02 ,     0.734564904938188E-02 ,    -0.802146342323328E-02 ,    -0.535027269741119E-02 ,     0.228419100878394E-02 , 
  32.87000 ,    -0.551650615384349E-02 ,    -0.844380528261120E-02 ,     0.164246721163512E-02 ,     0.887212874160289E-03 ,     0.124057407553699E-01 ,    -0.224465749421460E-02 ,     0.664465022210870E-02 ,    -0.359830800102544E-02 ,    -0.872354197288836E-02 ,     0.367804329259565E-02 , 
  32.88000 ,    -0.480023963829494E-02 ,    -0.888662556266367E-02 ,     0.262352713917059E-02 ,     0.970596231076927E-03 ,     0.120639247323239E-01 ,     0.133986101456072E-03 ,     0.576362796570978E-02 ,     0.317009285431307E-02 ,    -0.118551635463870E-01 ,     0.543633431701956E-02 , 
  32.89000 ,    -0.312819186358064E-02 ,    -0.940422866142711E-02 ,     0.495532502443854E-02 ,     0.142482032194041E-02 ,     0.118469708690478E-01 ,     0.156633840425182E-02 ,     0.514503501877562E-02 ,     0.105635036362930E-01 ,    -0.138731638940783E-01 ,     0.721676729482337E-02 , 
  32.90000 ,    -0.772848428338848E-03 ,    -0.963198254523145E-02 ,     0.842360480742219E-02 ,     0.218811145735874E-02 ,     0.116170764273912E-01 ,     0.152251345433116E-02 ,     0.519102099978182E-02 ,     0.168598439192048E-01 ,    -0.141585897745577E-01 ,     0.865130414263091E-02 , 
  32.91000 ,     0.183632127904710E-02 ,    -0.926305621918601E-02 ,     0.124669147950298E-01 ,     0.304527413811010E-02 ,     0.112043044210383E-01 ,    -0.841049000898479E-04 ,     0.615527389115908E-02 ,     0.207198039148249E-01 ,    -0.125142236148519E-01 ,     0.942000497824637E-02 , 
  32.92000 ,     0.417637771325461E-02 ,    -0.811513421516544E-02 ,     0.162748847558946E-01 ,     0.366635900022352E-02 ,     0.104522873829239E-01 ,    -0.287946682649786E-02 ,     0.807070359857106E-02 ,     0.214618332115751E-01 ,    -0.923060682747001E-02 ,     0.931630826160709E-02 , 
